"","season","week","celebrity_name","id","percent_judge_score","winner","ballroom_partner","celebrity_industry","celebrity_homestate","celebrity_homecountry/region","celebrity_age_during_season","placement","elim_week","eliminated","finale","fan_mean","fan_lo","fan_hi","ratings","total_votes","fan_estimate_total"
"262",27,3,"Juan Pablo Di Pace",1,0.11070110701107,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,0,0,0.0726453380545904,0.0104973549424824,0.208079494567126,7.22,3.61,0.524499340754143
"263",27,3,"Alexis Ren",12,0.0959409594095941,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.100958428333836,0.0150060245587104,0.289910282809485,7.22,3.61,0.728919852570298
"264",27,3,"Nancy McKeon",3,0.0811808118081181,0,"Valentin Chmerkovskiy","Actor/Actress","New York","United States",52,11,3,1,0,0.0617212828358025,0.00731854436596017,0.18760161305674,7.22,3.61,0.445627662074494
"265",27,3,"Tinashe",11,0.0996309963099631,0,"Brandon Armstrong","Singer/Rapper","Kentucky","United States",25,10,4,0,0,0.0631805026713347,0.00866341588131848,0.195523834086723,7.22,3.61,0.456163229287037
"266",27,3,"Joe Amabile",13,0.0664206642066421,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,0,0,0.108663345853064,0.0177993364463763,0.296216501684356,7.22,3.61,0.784549357059122
"267",27,3,"Evanna Lynch",2,0.0996309963099631,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.101177126722329,0.0150485285805141,0.289410676757248,7.22,3.61,0.730498854935214
"268",27,3,"Mary Lou Retton",7,0.0885608856088561,0,"Sasha Farber","Athlete","West Virginia","United States",50,9,6,0,0,0.06782006984484,0.00867228412063788,0.207755094626005,7.22,3.61,0.489660904279745
"269",27,3,"John Schneider",4,0.0774907749077491,0,"Emma Slater","Actor/Actress","New York","United States",58,8,7,0,0,0.0689758489929782,0.0101698147613369,0.199362726340142,7.22,3.61,0.498005629729303
"270",27,3,"DeMarcus Ware",8,0.0959409594095941,0,"Lindsay Arnold","Athlete","Alabama","United States",36,7,7,0,0,0.105687330367281,0.0152824208536504,0.308473079084204,7.22,3.61,0.763062525251767
"271",27,3,"Bobby Bones",10,0.0848708487084871,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.147693040428001,0.0239305046774684,0.400106854464927,7.22,3.61,1.06634375189017
"272",27,4,"Juan Pablo Di Pace",1,0.103448275862069,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,0,0,0.0774327560108336,0.0112206093908666,0.224734469372023,6.89,3.445,0.533511688914644
"273",27,4,"Alexis Ren",12,0.107758620689655,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.107750347404972,0.0160109914267048,0.306952095136047,6.89,3.445,0.742399893620254
"274",27,4,"Milo Manheim",5,0.125,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,0,0,0.108307149188065,0.0157833558274631,0.319030195996891,6.89,3.445,0.746236257905767
"275",27,4,"Evanna Lynch",2,0.103448275862069,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.107750453611075,0.0156983563765746,0.303412555896996,6.89,3.445,0.742400625380308
"276",27,4,"DeMarcus Ware",8,0.0948275862068966,0,"Lindsay Arnold","Athlete","Alabama","United States",36,7,7,0,0,0.112422437058553,0.0166428235950069,0.325084010185987,6.89,3.445,0.774590591333428
"277",27,4,"Bobby Bones",10,0.0862068965517241,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.157080012729773,0.0252992130548831,0.423877602617085,6.89,3.445,1.08228128770813
"278",27,4,"Tinashe",11,0.112068965517241,0,"Brandon Armstrong","Singer/Rapper","Kentucky","United States",25,10,4,1,0,0.067485085744155,0.00915656098574513,0.204477771365552,6.89,3.445,0.464972240777228
"279",27,4,"John Schneider",4,0.0905172413793104,0,"Emma Slater","Actor/Actress","New York","United States",58,8,7,0,0,0.073640612915472,0.0105922063935015,0.211963148568362,6.89,3.445,0.507383822987602
"280",27,4,"Joe Amabile",13,0.0646551724137931,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,0,0,0.115746659567647,0.0193285382711765,0.314711660375816,6.89,3.445,0.797494484421087
"281",27,4,"Mary Lou Retton",7,0.112068965517241,0,"Sasha Farber","Athlete","West Virginia","United States",50,9,6,0,0,0.0723844857694558,0.00907309080489046,0.22118340512857,6.89,3.445,0.49872910695155
"282",27,5,"DeMarcus Ware",8,0.117117117117117,0,"Lindsay Arnold","Athlete","Alabama","United States",36,7,7,0,0,0.120497003038285,0.0177698133840084,0.347517559568441,7.27,3.635,0.876013212088332
"283",27,5,"Milo Manheim",5,0.121621621621622,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,0,0,0.116115760088124,0.0169178910281784,0.337075684419784,7.27,3.635,0.844161575840662
"284",27,5,"Juan Pablo Di Pace",1,0.130630630630631,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,0,0,0.0831763821504701,0.0123980288010069,0.238881082807734,7.27,3.635,0.604692298233918
"285",27,5,"Joe Amabile",13,0.0765765765765766,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,0,0,0.124425345149688,0.0208903398458519,0.335875828601458,7.27,3.635,0.904572259238229
"286",27,5,"Bobby Bones",10,0.0945945945945946,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.167946720915167,0.0277003531965169,0.450404089232974,7.27,3.635,1.22097266105326
"287",27,5,"Alexis Ren",12,0.130630630630631,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.115921084268103,0.0170265595984847,0.329087587373386,7.27,3.635,0.842746282629112
"288",27,5,"Evanna Lynch",2,0.108108108108108,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.115227916567444,0.0172283644692832,0.319312722545691,7.27,3.635,0.837706953445319
"289",27,5,"John Schneider",4,0.108108108108108,0,"Emma Slater","Actor/Actress","New York","United States",58,8,7,0,0,0.0790356985406236,0.0114501985319482,0.230312773841072,7.27,3.635,0.574589528390334
"290",27,5,"Mary Lou Retton",7,0.112612612612613,0,"Sasha Farber","Athlete","West Virginia","United States",50,9,6,0,0,0.0776540892820943,0.00983812814890178,0.233426646049675,7.27,3.635,0.564545229080825
"291",27,6,"DeMarcus Ware",8,0.11353711790393,0,"Lindsay Arnold","Athlete","Alabama","United States",36,7,7,0,0,0.120497003038285,0.0177698133840084,0.347517559568441,7.25,3.625,0.873603272027567
"292",27,6,"Milo Manheim",5,0.131004366812227,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,0,0,0.116115760088124,0.0169178910281784,0.337075684419784,7.25,3.625,0.8418392606389
"293",27,6,"Juan Pablo Di Pace",1,0.131004366812227,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,0,0,0.0831763821504701,0.0123980288010069,0.238881082807734,7.25,3.625,0.603028770590908
"294",27,6,"Joe Amabile",13,0.0960698689956332,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,0,0,0.124425345149688,0.0208903398458519,0.335875828601458,7.25,3.625,0.902083752335236
"295",27,6,"Mary Lou Retton",7,0.104803493449782,0,"Sasha Farber","Athlete","West Virginia","United States",50,9,6,1,0,0.0776540892820943,0.00983812814890178,0.233426646049675,7.25,3.625,0.562992147295184
"296",27,6,"Evanna Lynch",2,0.126637554585153,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.115227916567444,0.0172283644692832,0.319312722545691,7.25,3.625,0.83540239511397
"297",27,6,"Alexis Ren",12,0.117903930131004,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.115921084268103,0.0170265595984847,0.329087587373386,7.25,3.625,0.84042786094375
"298",27,6,"Bobby Bones",10,0.0960698689956332,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.167946720915167,0.0277003531965169,0.450404089232974,7.25,3.625,1.21761372663496
"299",27,6,"John Schneider",4,0.0829694323144105,0,"Emma Slater","Actor/Actress","New York","United States",58,8,7,0,0,0.0790356985406236,0.0114501985319482,0.230312773841072,7.25,3.625,0.573008814419521
"300",27,7,"Evanna Lynch",2,0.135632183908046,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.124872600750745,0.0188201525997816,0.348536080049981,7.1,3.55,0.886595465330289
"301",27,7,"Alexis Ren",12,0.126436781609195,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.125879773497946,0.0183540556966556,0.358811181781989,7.1,3.55,0.893746391835418
"302",27,7,"DeMarcus Ware",8,0.12183908045977,0,"Lindsay Arnold","Athlete","Alabama","United States",36,7,7,1,0,0.130617964764572,0.0192775408450379,0.370264489886996,7.1,3.55,0.927387549828464
"303",27,7,"John Schneider",4,0.124137931034483,0,"Emma Slater","Actor/Actress","New York","United States",58,8,7,1,0,0.0857264503269185,0.0124314273235588,0.245773763412391,7.1,3.55,0.608657797321121
"304",27,7,"Joe Amabile",13,0.108045977011494,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,0,0,0.134923315569026,0.02245372418195,0.36306334155599,7.1,3.55,0.957955540540083
"305",27,7,"Milo Manheim",5,0.133333333333333,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,0,0,0.126022441599398,0.0180157162555797,0.369922353583824,7.1,3.55,0.894759335355725
"306",27,7,"Juan Pablo Di Pace",1,0.128735632183908,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,0,0,0.0905751417659198,0.0134571365214597,0.255153238516447,7.1,3.55,0.64308350653803
"307",27,7,"Bobby Bones",10,0.12183908045977,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.181382311725474,0.0299439691978686,0.474331155619458,7.1,3.55,1.28781441325087
"308",27,8,"Juan Pablo Di Pace",1,0.186335403726708,0,"Cheryl Burke","Actor/Actress",NA,"Argentina",39,5,8,1,0,0.117040122252512,0.0169591311102446,0.324758809639158,7.29,3.645,0.85322249122081
"309",27,8,"Evanna Lynch",2,0.180124223602484,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,0,0,0.159830542986383,0.0242542133900655,0.43296901904744,7.29,3.645,1.16516465837073
"310",27,8,"Joe Amabile",13,0.142857142857143,0,"Jenna Johnson","TV Personality","Illinois","United States",32,6,8,1,0,0.172032264351731,0.0285705942308469,0.4447331857478,7.29,3.645,1.25411520712412
"311",27,8,"Bobby Bones",10,0.139751552795031,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,0,0.230605275282335,0.0405917588263525,0.572011333921908,7.29,3.645,1.68111245680823
"312",27,8,"Alexis Ren",12,0.180124223602484,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,0,0,0.160510754984043,0.0239208930877287,0.434008408089247,7.29,3.645,1.17012340383367
"313",27,8,"Milo Manheim",5,0.170807453416149,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,0,0,0.159981040142996,0.0240825990314914,0.442511276618145,7.29,3.645,1.16626178264244
"314",27,9,"Evanna Lynch",2,0.25974025974026,0,"Keo Motsepe","Actor/Actress",NA,"Ireland",27,3,9,1,1,0.225322052169135,0.0348288646803487,0.57046774056071,7.9,3.95,1.78004421213617
"315",27,9,"Milo Manheim",5,0.25974025974026,0,"Witney Carson","Actor/Actress","California","United States",17,2,9,1,1,0.226130348777808,0.0359983526871965,0.580314814197382,7.9,3.95,1.78642975534469
"316",27,9,"Bobby Bones",10,0.233766233766234,1,"Sharna Burgess","Radio Personality","Arkansas","United States",38,1,NA,0,1,0.320875803962945,0.0609887158452327,0.710369698068156,7.9,3.95,2.53491885130726
"317",27,9,"Alexis Ren",12,0.246753246753247,0,"Alan Bersten","Social Media Personality","California","United States",21,4,9,1,1,0.227671795090112,0.034210600553929,0.570777986765485,7.9,3.95,1.79860718121189
"318",30,1,"Martin Kove",1,0.0355191256830601,0,"Britt Stewart","Actor/Actress","New York","United States",75,15,2,0,0,0.044028999980273,0.00485712584397497,0.142231981287448,5.47,2.735,0.240838629892093
"319",30,1,"Cody Rigsby",8,0.0655737704918033,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.0803254962782018,0.0125620086704753,0.226677654777838,5.47,2.735,0.439380464641764
"320",30,1,"Brian Austin Green",2,0.0655737704918033,0,"Sharna Burgess","Actor/Actress","California","United States",48,13,4,0,0,0.046173291377281,0.00590566619122919,0.141493466435856,5.47,2.735,0.252567903833727
"321",30,1,"Melanie C",9,0.0737704918032787,0,"Gleb Savchenko","Singer/Rapper",NA,"England",47,11,5,0,0,0.0492243742367829,0.00610412303495326,0.151661327161835,5.47,2.735,0.269257327075202
"322",30,1,"Amanda Kloots",15,0.0765027322404372,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.0800871144111033,0.0123297439693368,0.228626556008929,5.47,2.735,0.438076515828735
"323",30,1,"Kenya Moore",14,0.0710382513661202,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,0,0,0.0496528835926793,0.00664068259869526,0.153584685002922,5.47,2.735,0.271601273251956
"324",30,1,"Melora Hardin",3,0.0710382513661202,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0605975918096092,0.00911826255085112,0.171152602813747,5.47,2.735,0.331468827198562
"325",30,1,"Jimmie Allen",10,0.0601092896174863,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.054963364197852,0.00803426937147082,0.160187694931696,5.47,2.735,0.300649602162251
"326",30,1,"Christine Chiu",13,0.0683060109289618,0,"Pasha Pashkov","TV Personality",NA,"Taiwan China",38,14,3,0,0,0.0445503767091167,0.00543124421770323,0.137638148417634,5.47,2.735,0.243690560598868
"327",30,1,"Suni Lee",6,0.0765027322404372,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.0886479798387891,0.0140507506279744,0.25985325515459,5.47,2.735,0.484904449718176
"328",30,1,"JoJo Siwa",12,0.0792349726775956,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.0801155578493896,0.0119922927778331,0.232850235238564,5.47,2.735,0.438232101436161
"329",30,1,"Matt James",4,0.0655737704918033,0,"Lindsay Arnold","Athlete","North Carolina","United States",29,12,4,0,0,0.0709302942890321,0.00991355552350322,0.220100706233293,5.47,2.735,0.387988709761006
"330",30,1,"Olivia Jade",11,0.0683060109289618,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.0829894194745693,0.0123178202226083,0.241743757215867,5.47,2.735,0.453952124525894
"331",30,1,"Iman Shumpert",7,0.0573770491803279,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.115791881432014,0.0198969720584159,0.304016860101125,5.47,2.735,0.633381591433115
"332",30,1,"Mike ""The Miz"" Mizanin",5,0.0655737704918033,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0519213745233069,0.00735897148539496,0.154685065106232,5.47,2.735,0.284009918642488
"333",30,10,"Cody Rigsby",8,0.24203821656051,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,1,1,0.228261964552693,0.037392243741397,0.571589238794266,5.64,2.82,1.28739748007719
"334",30,10,"Iman Shumpert",7,0.254777070063694,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,1,0.322087157066001,0.0633938145169322,0.70312787865536,5.64,2.82,1.81657156585225
"335",30,10,"JoJo Siwa",12,0.254777070063694,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,1,1,0.225262302466311,0.0372463858143472,0.562155252670933,5.64,2.82,1.27047938590999
"336",30,10,"Amanda Kloots",15,0.248407643312102,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,1,1,0.224388575914996,0.0358965455807615,0.556364234409037,5.64,2.82,1.26555156816058
"337",30,2,"Martin Kove",1,0.038961038961039,0,"Britt Stewart","Actor/Actress","New York","United States",75,15,2,1,0,0.044028999980273,0.00485712584397497,0.142231981287448,4.74,2.37,0.208697459906494
"338",30,2,"Jimmie Allen",10,0.0701298701298701,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.054963364197852,0.00803426937147082,0.160187694931696,4.74,2.37,0.260526346297819
"339",30,2,"Melanie C",9,0.0779220779220779,0,"Gleb Savchenko","Singer/Rapper",NA,"England",47,11,5,0,0,0.0492243742367829,0.00610412303495326,0.151661327161835,4.74,2.37,0.233323533882351
"340",30,2,"Suni Lee",6,0.0727272727272727,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.0886479798387891,0.0140507506279744,0.25985325515459,4.74,2.37,0.42019142443586
"341",30,2,"JoJo Siwa",12,0.0805194805194805,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.0801155578493896,0.0119922927778331,0.232850235238564,4.74,2.37,0.379747744206107
"342",30,2,"Brian Austin Green",2,0.0597402597402597,0,"Sharna Burgess","Actor/Actress","California","United States",48,13,4,0,0,0.046173291377281,0.00590566619122919,0.141493466435856,4.74,2.37,0.218861401128312
"343",30,2,"Christine Chiu",13,0.0623376623376623,0,"Pasha Pashkov","TV Personality",NA,"Taiwan China",38,14,3,0,0,0.0445503767091167,0.00543124421770323,0.137638148417634,4.74,2.37,0.211168785601213
"344",30,2,"Amanda Kloots",15,0.0831168831168831,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.0800871144111033,0.0123297439693368,0.228626556008929,4.74,2.37,0.37961292230863
"345",30,2,"Kenya Moore",14,0.0623376623376623,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,0,0,0.0496528835926793,0.00664068259869526,0.153584685002922,4.74,2.37,0.2353546682293
"346",30,2,"Iman Shumpert",7,0.0649350649350649,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.115791881432014,0.0198969720584159,0.304016860101125,4.74,2.37,0.548853517987745
"347",30,2,"Matt James",4,0.0571428571428571,0,"Lindsay Arnold","Athlete","North Carolina","United States",29,12,4,0,0,0.0709302942890321,0.00991355552350322,0.220100706233293,4.74,2.37,0.336209594930012
"348",30,2,"Mike ""The Miz"" Mizanin",5,0.0675324675324675,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0519213745233069,0.00735897148539496,0.154685065106232,4.74,2.37,0.246107315240474
"349",30,2,"Cody Rigsby",8,0.0623376623376623,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.0803254962782018,0.0125620086704753,0.226677654777838,4.74,2.37,0.380742852358677
"350",30,2,"Melora Hardin",3,0.0701298701298701,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0605975918096092,0.00911826255085112,0.171152602813747,4.74,2.37,0.287232585177548
"351",30,2,"Olivia Jade",11,0.0701298701298701,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.0829894194745693,0.0123178202226083,0.241743757215867,4.74,2.37,0.393369848309458
"352",30,3,"JoJo Siwa",12,0.0805369127516778,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.0837379527947953,0.0127924051036388,0.240764977305445,4.61,2.305,0.386031962384006
"353",30,3,"Melanie C",9,0.0738255033557047,0,"Gleb Savchenko","Singer/Rapper",NA,"England",47,11,5,0,0,0.051442056173692,0.00634650961108717,0.160947969845081,4.61,2.305,0.23714787896072
"354",30,3,"Amanda Kloots",15,0.0805369127516778,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.0838019084164336,0.0129597795002489,0.236581802713766,4.61,2.305,0.386326797799759
"355",30,3,"Iman Shumpert",7,0.063758389261745,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.1212088983044,0.0208788718688431,0.316755833892069,4.61,2.305,0.558773021183282
"356",30,3,"Brian Austin Green",2,0.063758389261745,0,"Sharna Burgess","Actor/Actress","California","United States",48,13,4,0,0,0.04831252889358,0.00625891392836707,0.148987869803819,4.61,2.305,0.222720758199404
"357",30,3,"Jimmie Allen",10,0.0671140939597315,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.0575373861523735,0.00836325719499461,0.167267534833614,4.61,2.305,0.265247350162442
"358",30,3,"Christine Chiu",13,0.0704697986577181,0,"Pasha Pashkov","TV Personality",NA,"Taiwan China",38,14,3,1,0,0.0466184096142653,0.00566808856648682,0.142745850584634,4.61,2.305,0.214910868321763
"359",30,3,"Kenya Moore",14,0.0704697986577181,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,0,0,0.0519656689951337,0.00695477128478635,0.15980259047982,4.61,2.305,0.239561734067567
"360",30,3,"Cody Rigsby",8,0.0604026845637584,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.0839825816589821,0.0132140942472715,0.233755278687695,4.61,2.305,0.387159701447908
"361",30,3,"Matt James",4,0.0671140939597315,0,"Lindsay Arnold","Athlete","North Carolina","United States",29,12,4,0,0,0.0741536414482369,0.0102144508743746,0.229284038937906,4.61,2.305,0.341848287076372
"362",30,3,"Olivia Jade",11,0.0805369127516778,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.0867702619459577,0.0126647629151854,0.252513765569054,4.61,2.305,0.400010907570865
"363",30,3,"Mike ""The Miz"" Mizanin",5,0.0738255033557047,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0543939322817784,0.00764178968988396,0.160746562187862,4.61,2.305,0.250756027818998
"364",30,3,"Suni Lee",6,0.0704697986577181,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.0926102986949122,0.0146698649927147,0.26759796913578,4.61,2.305,0.426933476983545
"365",30,3,"Melora Hardin",3,0.0771812080536913,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0634644746254603,0.00938501649921696,0.180226778346814,4.61,2.305,0.292571228023372
"366",30,4,"JoJo Siwa",12,0.0839328537170264,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.0878805171422424,0.0133267846058675,0.254374726137019,4.32,2.16,0.379643834054487
"367",30,4,"Brian Austin Green",2,0.0623501199040767,0,"Sharna Burgess","Actor/Actress","California","United States",48,13,4,1,0,0.0506310270441517,0.00649952684128416,0.156665615069199,4.32,2.16,0.218726036830735
"368",30,4,"Kenya Moore",14,0.0707434052757794,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,0,0,0.0546998357588248,0.00729759822684148,0.167069724741126,4.32,2.16,0.236303290478123
"369",30,4,"Iman Shumpert",7,0.0755395683453237,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.127074605740534,0.0216197722793807,0.335574785586036,4.32,2.16,0.548962296799107
"370",30,4,"Jimmie Allen",10,0.0779376498800959,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.0603165730132611,0.00884220492110791,0.175451553488751,4.32,2.16,0.260567595417288
"371",30,4,"Melora Hardin",3,0.0875299760191846,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0664902230501156,0.0101769075931095,0.18916193289694,4.32,2.16,0.2872377635765
"372",30,4,"Amanda Kloots",15,0.0815347721822542,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.0879606592401314,0.0136081060091316,0.250852401447434,4.32,2.16,0.379990047917368
"373",30,4,"Cody Rigsby",8,0.0695443645083933,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.0880339571862003,0.0140008355357664,0.24484164177554,4.32,2.16,0.380306695044385
"374",30,4,"Matt James",4,0.0683453237410072,0,"Lindsay Arnold","Athlete","North Carolina","United States",29,12,4,1,0,0.0778651220148146,0.0107197212921082,0.237326863251421,4.32,2.16,0.336377327103999
"375",30,4,"Olivia Jade",11,0.0839328537170264,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.0910275614290032,0.0133717962481579,0.264831600378288,4.32,2.16,0.393239065373294
"376",30,4,"Melanie C",9,0.079136690647482,0,"Gleb Savchenko","Singer/Rapper",NA,"England",47,11,5,0,0,0.0539196171564799,0.00662101175002625,0.166570243663829,4.32,2.16,0.232932746115993
"377",30,4,"Suni Lee",6,0.0815347721822542,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.0969821716371648,0.0154788709580706,0.275769343578358,4.32,2.16,0.418962981472552
"378",30,4,"Mike ""The Miz"" Mizanin",5,0.0779376498800959,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0571181295870756,0.00804825923955891,0.169217908309425,4.32,2.16,0.246750319816167
"379",30,5,"JoJo Siwa",12,0.103896103896104,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.100606812618043,0.0154566735702292,0.290029481142626,5.02,2.51,0.505046199342574
"380",30,5,"Iman Shumpert",7,0.0727272727272727,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.145547105990845,0.025226850707314,0.376247381119077,5.02,2.51,0.730646472074043
"381",30,5,"Melanie C",9,0.0935064935064935,0,"Gleb Savchenko","Singer/Rapper",NA,"England",47,11,5,1,0,0.0621625806770524,0.0077226781300683,0.189658719966347,5.02,2.51,0.312056154998803
"382",30,5,"Kenya Moore",14,0.0935064935064935,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,0,0,0.0628346433885507,0.00839577113034047,0.193284531337963,5.02,2.51,0.315429909810525
"383",30,5,"Amanda Kloots",15,0.101298701298701,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.100805111422046,0.015466396565815,0.284695838657453,5.02,2.51,0.50604165933867
"384",30,5,"Jimmie Allen",10,0.0883116883116883,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.0694700449201905,0.0101204602106541,0.201040062414646,5.02,2.51,0.348739625499356
"385",30,5,"Melora Hardin",3,0.0935064935064935,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.076637037837248,0.011688740439164,0.222081994313879,5.02,2.51,0.384717929942985
"386",30,5,"Mike ""The Miz"" Mizanin",5,0.0831168831168831,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0654601880268516,0.00942794438373004,0.190297176366285,5.02,2.51,0.328610143894795
"387",30,5,"Cody Rigsby",8,0.0831168831168831,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.101146283566757,0.0161925750929446,0.278801368524314,5.02,2.51,0.50775434350512
"388",30,5,"Suni Lee",6,0.0935064935064935,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.110976021944945,0.0176228362849078,0.307371069302521,5.02,2.51,0.557099630163626
"389",30,5,"Olivia Jade",11,0.0935064935064935,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.10435416960747,0.0155988350118221,0.303782258342209,5.02,2.51,0.523857931429502
"390",30,6,"Melora Hardin",3,0.0934065934065934,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0817106135973998,0.0123695138362847,0.235914332606048,4.86,2.43,0.397113582083363
"391",30,6,"JoJo Siwa",12,0.10989010989011,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.107097244244609,0.0163916200853299,0.304794790315737,4.86,2.43,0.5204926070288
"392",30,6,"Iman Shumpert",7,0.10989010989011,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.155184642640832,0.0273200060448834,0.398241759505388,4.86,2.43,0.754197363234442
